Latitude,Longitude,count,category
48.22100674513533,11.590705229366286,0,1
48.19560133972989,11.54464889133811,0,1
48.1137094478379,11.386198187112733,0,1
48.233439177567774,11.390846074436677,0,1
48.16343917756769,11.515071426549373,0,1
48.12776350189197,11.398029173028227,0,1
48.07749323162164,11.383662975845127,0,1
48.1872229613515,11.589437623732483,0,1
48.09127701540544,11.608874243450796,0,1
48.120736474864934,11.58817001809868,0,1
48.23587161000021,11.406479877253581,0,1
48.21397971810829,11.447043257535277,0,1
48.19046620459475,11.510423539225428,0,1
48.23127701540561,11.67352213077475,0,1
48.20343917756774,11.56450804626769,0,1
48.20533106945963,11.436902412464853,0,1
48.138574312702794,11.65535311669024,0,1
48.14479052891902,11.698029173028274,0,1
48.06938512351352,11.600001004014175,0,1
48.13154728567576,11.586479877253609,0,1
48.233979718108316,11.452958750493025,0,1
48.211006745135315,11.681972835000103,0,1
48.22830404243263,11.505775651901484,0,1
48.229655393783986,11.445353116690207,0,1
48.15019593432443,11.542536215281771,0,1
48.13749323162171,11.484226356126833,0,1
48.0953310694595,11.633803820915588,0,1
48.162087826216336,11.553944665985998,0,1
48.10046620459464,11.507465792746554,0,1
48.143709447837935,11.452536215281757,0,1
48.1550607991893,11.515916496971908,0,1
48.179114853243384,11.400141849084566,0,1
48.09749323162166,11.6807052293663,0,1
48.117222961351416,11.614367201197275,0,1
48.08695269108111,11.47746579274655,0,1
48.192628366756914,11.623240440633896,0,1
48.18587161000015,11.706479877253628,0,1
48.17830404243257,11.551409454718392,0,1
48.089655393783815,11.710705229366305,0,1
48.21370944783802,11.606761567394457,0,1
48.165601339729854,11.710282694155037,0,1
48.09046620459463,11.425071426549358,0,1
48.17695269108122,11.687043257535315,0,1
48.19452025864881,11.709437623732502,0,1
48.22668242081101,11.520141849084585,0,1
48.0704662045946,11.43014184908457,0,1
48.13722296135144,11.52267706035219,0,1
48.211817555946126,11.598733398380372,0,1
48.06911485324325,11.636339032183194,0,1
48.18046620459474,11.491409454718383,0,1
48.24154728567589,11.441550299788798,0,1
48.080466204594615,11.630846074436715,0,1
48.20479052891909,11.578029173028256,0,1
48.16506079918931,11.67690241246489,0,1
48.179385123513654,11.496479877253595,0,1
48.08262836675678,11.477888327957817,0,1
48.15452025864876,11.44112776457753,0,1
48.183709447837984,11.442395370211333,0,1
48.09208782621625,11.57549396176065,0,1
48.1504662045947,11.511691144859231,0,1
48.08289863702705,11.499860158943736,0,1
48.13641215054063,11.461409454718378,0,1
48.12019593432439,11.481691144859226,0,1
48.143979718108206,11.640564384295871,0,1
48.229114853243445,11.71155029978884,0,1
48.1918175559461,11.672677060352214,0,1
48.16370944783796,11.529015088521206,0,1
48.10154728567572,11.42464889133809,0,1
48.098574312702745,11.711127764577572,0,1
48.215871610000185,11.57549396176065,0,1
48.0704662045946,11.628310863169109,0,1
48.17289863702716,11.444085511056404,0,1
48.220195934324515,11.440282694154995,0,1
48.157763501892006,11.419155933591611,0,1
48.11019593432438,11.692958750493062,0,1
48.21803377216235,11.5826770603522,0,1
48.107493231621675,11.52267706035219,0,1
48.06911485324325,11.389578468802874,0,1
48.17830404243257,11.658733398380381,0,1
48.13803377216225,11.653240440633901,0,1
48.06803377216217,11.681127764577568,0,1
48.10884458297303,11.706902412464895,0,1
48.18289863702717,11.50112776457754,0,1
48.11452025864871,11.533240440633882,0,1
48.19235809648664,11.714508046267714,0,1
48.179385123513654,11.700141849084613,0,1
48.10641215054059,11.48845170823951,0,1
48.21316890729748,11.543381285704307,0,1
48.19479052891908,11.63000100401418,0,1
48.22722296135155,11.441550299788798,0,1
48.15452025864876,11.463099595563449,0,1
48.23289863702723,11.444085511056404,0,1
48.19154728567583,11.640986919507139,0,1
48.08316890729732,11.44662072232401,0,1
48.08830404243246,11.61352213077474,0,1
48.13343917756765,11.646479877253618,0,1
48.170195934324454,11.483803820915565,0,1
48.09289863702706,11.661268609647987,0,1
48.1274932316217,11.540423539225433,0,1
48.15100674513524,11.507888327957822,0,1
48.24100674513535,11.489719313873312,0,1
48.19614188027043,11.663381285704325,0,1
48.219925664054244,11.6245080462677,0,1
48.10073647486491,11.555212271619801,0,1
48.14208782621631,11.612677060352205,0,1
48.12316890729737,11.512113680070499,0,1
48.23100674513534,11.623240440633896,0,1
48.075871610000014,11.576339032183185,0,1
48.24154728567589,11.659578468802916,0,1
48.10641215054059,11.441972835000065,0,1
48.084790528918944,11.534508046267685,0,1
48.11073647486492,11.678592553309961,0,1
48.116952691081146,11.54633903218318,0,1
48.174790528919054,11.472817905422605,0,1
48.13749323162171,11.396761567394424,0,1
48.06587161,11.687043257535315,0,1
48.24019593432454,11.659155933591649,0,1
48.19938512351368,11.513381285704302,0,1
48.10587161000005,11.395493961760621,0,1
48.1826283667569,11.534085511056418,0,1
48.14262836675685,11.67352213077475,0,1
48.20506079918936,11.407324947676116,0,1
48.09965539378383,11.70774748288743,0,1
48.20911485324342,11.52267706035219,0,1
48.152898637027135,11.440705229366262,0,1
48.233709447838045,11.545071426549377,0,1
48.21776350189208,11.521409454718388,0,1
48.06614188027027,11.6950714265494,0,1
48.14614188027037,11.670564384295876,0,1
48.21722296135154,11.698451708239542,0,1
48.18181755594609,11.540423539225433,0,1
48.23749323162183,11.387043257535268,0,1
48.180195934324466,11.41746579274654,0,1
48.234249988378586,11.40309959556344,0,1
48.15397971810822,11.671409454718411,0,1
48.13749323162171,11.641409454718406,0,1
48.11884458297304,11.67690241246489,0,1
48.14100674513523,11.535775651901488,0,1
48.23884458297319,11.612254525140937,0,1
48.238033772162375,11.446198187112742,0,1
48.12424998837845,11.583522130774735,0,1
48.18560133972988,11.437324947676121,0,1
48.138844582973064,11.489719313873312,0,1
48.180195934324466,11.59915593359164,0,1
48.18046620459474,11.382817905422591,0,1
48.07938512351353,11.429719313873303,0,1
48.14181755594604,11.572958750493044,0,1
48.07479052891893,11.512958750493034,0,1
48.18938512351367,11.531550299788812,0,1
48.16262836675688,11.685775651901512,0,1
48.15533106945957,11.558592553309943,0,1
48.22208782621641,11.640564384295871,0,1
48.14289863702712,11.427184102605697,0,1
48.134520258648735,11.5408460744367,0,1
48.17776350189203,11.657465792746578,0,1
48.080195934324344,11.385353116690197,0,1
48.23100674513534,11.507465792746554,0,1
48.207222961351526,11.425493961760626,0,1
48.184790528919066,11.663803820915593,0,1
48.220195934324515,11.42676156739443,0,1
48.07830404243245,11.434789736408515,0,1
48.1780337721623,11.690846074436724,0,1
48.06938512351352,11.603803820915584,0,1
48.206412150540714,11.411127764577525,0,1
48.06911485324325,11.447043257535277,0,1
48.1596553937839,11.444508046267671,0,1
48.17830404243257,11.534930581478953,0,1
48.13127701540549,11.414085511056399,0,1
48.2147905289191,11.70436720119729,0,1
48.13181755594603,11.690423539225456,0,1
48.08641215054057,11.624085511056432,0,1
48.121006745135205,11.53746579274656,0,1
48.11452025864871,11.637606637816997,0,1
48.099114853243286,11.580141849084594,0,1
48.219655393783974,11.554789736408534,0,1
48.143979718108206,11.600423539225442,0,1
48.08722296135138,11.504930581478948,0,1
48.2212770154056,11.403944665985975,0,1
48.24100674513535,11.419578468802879,0,1
48.216682420811,11.387465792746536,0,1
48.1918175559461,11.675634806831088,0,1
48.242628366756975,11.387465792746536,0,1
48.224790528919115,11.39591649697189,0,1
48.14289863702712,11.606761567394457,0,1
48.066682420810814,11.50662072232402,0,1
48.198033772162326,11.49732494767613,0,1
48.11803377216223,11.541691144859236,0,1
48.10019593432437,11.53366297584515,0,1
48.19668242081097,11.441972835000065,0,1
48.09100674513517,11.45760663781697,0,1
48.11100674513519,11.496479877253595,0,1
48.08668242081084,11.603803820915584,0,1
48.24019593432454,11.682817905422638,0,1
48.129655393783864,11.710705229366305,0,1
48.18343917756771,11.642254525140942,0,1
48.23722296135156,11.391691144859212,0,1
48.2193851235137,11.629578468802912,0,1
48.135060799189276,11.64986015894376,0,1
48.13641215054063,11.667184102605734,0,1
48.10479052891897,11.526057342042332,0,1
48.21452025864883,11.517606637816979,0,1
48.201817555946114,11.622817905422629,0,1
48.2304662045948,11.395071426549354,0,1
48.22749323162182,11.501550299788807,0,1
48.2147905289191,11.603803820915584,0,1
48.166141880270395,11.706479877253628,0,1
48.14154728567577,11.493944665985989,0,1
48.18208782621636,11.710705229366305,0,1
48.11560133972979,11.670986919507143,0,1
48.19533106945962,11.46478973640852,0,1
48.08722296135138,11.439860158943727,0,1
48.13370944783792,11.53535311669022,0,1
48.17749323162176,11.602958750493048,0,1
48.108304042432486,11.406479877253581,0,1
48.175331069459595,11.668451708239537,0,1
48.13992566405415,11.405634806831046,0,1
48.1964121505407,11.611409454718402,0,1
48.17289863702716,11.454648891338095,0,1
48.15154728567578,11.583099595563468,0,1
48.14262836675685,11.662113680070522,0,1
48.23262836675696,11.54464889133811,0,1
48.13992566405415,11.665916496971931,0,1
48.193709447837996,11.448733398380348,0,1
48.18100674513528,11.708592553309966,0,1
48.238574312702916,11.661268609647987,0,1
48.0907364748649,11.622395370211361,0,1
48.08587161000003,11.423381285704288,0,1
48.12776350189197,11.618170018098684,0,1
48.18127701540555,11.705634806831092,0,1
48.20479052891909,11.496479877253595,0,1
48.1504662045947,11.456339032183166,0,1
48.23019593432453,11.707324947676163,0,1
48.11397971810817,11.538733398380362,0,1
48.20073647486503,11.681550299788835,0,1
48.143709447837935,11.559437623732478,0,1
48.220736474865056,11.550564384295857,0,1
48.233709447838045,11.616902412464881,0,1
48.1504662045947,11.439015088521192,0,1
48.17830404243257,11.465212271619787,0,1
48.07019593432433,11.602958750493048,0,1
48.125060799189264,11.708592553309966,0,1
48.12857431270278,11.630846074436715,0,1
48.17614188027041,11.391268609647945,0,1
48.0796553937838,11.41028269415499,0,1
48.18587161000015,11.524789736408529,0,1
48.17424998837851,11.613099595563472,0,1
48.085601339729756,11.443240440633868,0,1
48.152898637027135,11.463944665985984,0,1
48.20830404243261,11.409860158943722,0,1
48.184790528919066,11.59915593359164,0,1
48.075871610000014,11.695916496971936,0,1
48.066952691081084,11.710705229366305,0,1
48.139114853243335,11.591127764577553,0,1
48.22830404243263,11.650705229366295,0,1
48.134520258648735,11.548029173028251,0,1
48.10235809648653,11.702254525140951,0,1
48.06884458297298,11.464367201197252,0,1
48.094520258648686,11.586479877253609,0,1
48.116141880270334,11.439860158943727,0,1
48.14992566405416,11.460141849084575,0,1
48.12695269108116,11.594508046267695,0,1
48.20452025864882,11.612254525140937,0,1
48.13100674513522,11.485493961760636,0,1
48.09316890729733,11.624085511056432,0,1
48.17695269108122,11.576761567394453,0,1
48.15181755594605,11.528592553309938,0,1
48.242628366756975,11.681127764577568,0,1
48.15560133972984,11.711972835000108,0,1
48.183979718108255,11.500282694155004,0,1
48.15911485324336,11.441550299788798,0,1
48.066682420810814,11.711127764577572,0,1
48.14262836675685,11.384085511056394,0,1
48.089114853243274,11.603803820915584,0,1
48.21262836675694,11.390001004014142,0,1
48.14479052891902,11.575916496971917,0,1
48.125601339729805,11.454226356126828,0,1
48.23911485324346,11.468592553309929,0,1
48.148304042432535,11.527324947676135,0,1
48.23992566405427,11.429296778662035,0,1
48.239655393784,11.441550299788798,0,1
48.20343917756774,11.455071426549363,0,1
48.1458716100001,11.681127764577568,0,1
48.08641215054057,11.662113680070522,0,1
48.202628366756926,11.509155933591625,0,1
48.23181755594615,11.650705229366295,0,1
48.233979718108316,11.605071426549387,0,1
48.14100674513523,11.499015088521201,0,1
48.13235809648657,11.61352213077474,0,1
48.22695269108128,11.624085511056432,0,1
48.22100674513533,11.632113680070518,0,1
48.16506079918931,11.516339032183176,0,1
48.1688445829731,11.674789736408552,0,1
48.19857431270287,11.634648891338124,0,1
48.09127701540544,11.453381285704292,0,1
48.19397971810827,11.63169114485925,0,1
48.21776350189208,11.543803820915574,0,1
48.10100674513518,11.543381285704307,0,1
48.18965539378394,11.58986015894375,0,1
48.07479052891893,11.39042353922541,0,1
48.098844582973015,11.545071426549377,0,1
48.0953310694595,11.436902412464853,0,1
48.089114853243274,11.428874243450768,0,1
48.080466204594615,11.59915593359164,0,1
48.084790528918944,11.509578468802893,0,1
48.13587161000009,11.404367201197243,0,1
48.067493231621626,11.473240440633873,0,1
48.09181755594598,11.622395370211361,0,1
48.13316890729738,11.542536215281771,0,1
48.09506079918923,11.438170018098656,0,1
48.094520258648686,11.617324947676149,0,1
48.11046620459465,11.450846074436686,0,1
48.21722296135154,11.576339032183185,0,1
48.09965539378383,11.432677060352177,0,1
48.233709447838045,11.70774748288743,0,1
48.107222961351404,11.698451708239542,0,1
48.12803377216224,11.682817905422638,0,1
48.2193851235137,11.63718410260573,0,1
48.139385123513605,11.472395370211338,0,1
48.180195934324466,11.589015088521215,0,1
48.1183040424325,11.617747482887417,0,1
48.23911485324346,11.507888327957822,0,1
48.171277015405536,11.485071426549368,0,1
48.11073647486492,11.69338128570433,0,1
48.10181755594599,11.413662975845131,0,1
48.23100674513534,11.573381285704311,0,1
48.15397971810822,11.4846488913381,0,1
48.12857431270278,11.605916496971922,0,1
48.2120878262164,11.693803820915598,0,1
48.242358096486704,11.684508046267709,0,1
48.193168907297455,11.542536215281771,0,1
48.21722296135154,11.469437623732464,0,1
48.19479052891908,11.529015088521206,0,1
48.18803377216231,11.659155933591649,0,1
48.17262836675689,11.552254525140928,0,1
48.17397971810824,11.534085511056418,0,1
48.22100674513533,11.629578468802912,0,1
48.24100674513535,11.50662072232402,0,1
48.12479052891899,11.432254525140909,0,1
48.19992566405422,11.691268609647992,0,1
48.22749323162182,11.550564384295857,0,1
48.11479052891898,11.558170018098675,0,1
48.16938512351364,11.663803820915593,0,1
48.152358096486594,11.585212271619806,0,1
48.20073647486503,11.692958750493062,0,1
48.103168907297345,11.425071426549358,0,1
48.13560133972982,11.496057342042327,0,1
48.23452025864886,11.45760663781697,0,1
48.15073647486497,11.59915593359164,0,1
48.089114853243274,11.444085511056404,0,1
48.183979718108255,11.568733398380367,0,1
48.07830404243245,11.429719313873303,0,1
48.18965539378394,11.463099595563449,0,1
48.224790528919115,11.598310863169104,0,1
48.2239797181083,11.600001004014175,0,1
48.166682420810936,11.436057342042318,0,1
48.18992566405421,11.6245080462677,0,1
48.08208782621624,11.55183198992966,0,1
48.14073647486496,11.603803820915584,0,1
48.2258716100002,11.471127764577535,0,1
48.23289863702723,11.462254525140914,0,1
48.19587161000016,11.567888327957832,0,1
48.134790528919005,11.649437623732492,0,1
48.07343917756758,11.643944665986012,0,1
48.121817555946016,11.463944665985984,0,1
48.228574312702904,11.531127764577544,0,1
48.20452025864882,11.670564384295876,0,1
48.188844582973125,11.635071426549391,0,1
48.11938512351358,11.64986015894376,0,1
48.07749323162164,11.461831989929646,0,1
48.099114853243286,11.552254525140928,0,1
48.18614188027042,11.586902412464877,0,1
48.2074932316218,11.43563480683105,0,1
48.197763501892055,11.642254525140942,0,1
48.170466204594725,11.597888327957836,0,1
48.179655393783925,11.512536215281767,0,1
48.117222961351416,11.61183198992967,0,1
48.093979718108145,11.572958750493044,0,1
48.2258716100002,11.650282694155027,0,1
48.066682420810814,11.60084607443671,0,1
48.12397971810818,11.404367201197243,0,1
48.12397971810818,11.623662975845164,0,1
48.11127701540546,11.417888327957808,0,1
48.17316890729743,11.635071426549391,0,1
48.225331069459656,11.561550299788816,0,1
48.24154728567589,11.420846074436682,0,1
48.20397971810828,11.418310863169076,0,1
48.0842499883784,11.497747482887398,0,1
48.117222961351416,11.639719313873336,0,1
48.116412150540604,11.627465792746573,0,1
48.112087826216275,11.472817905422605,0,1
48.12316890729737,11.444930581478939,0,1
48.153168907297406,11.692958750493062,0,1
48.085060799189215,11.493522130774721,0,1
48.16452025864877,11.50450804626768,0,1
48.13749323162171,11.498170018098666,0,1
48.07803377216218,11.679437623732497,0,1
48.07343917756758,11.713662975845178,0,1
48.20938512351369,11.442395370211333,0,1
48.13343917756765,11.46478973640852,0,1
48.23911485324346,11.677747482887426,0,1
48.07938512351353,11.400986919507101,0,1
48.2074932316218,11.654930581478972,0,1
48.09560133972977,11.543381285704307,0,1
48.17424998837851,11.40859255330992,0,1
48.170736474864995,11.454648891338095,0,1
48.10235809648653,11.515071426549373,0,1
48.14884458297308,11.67690241246489,0,1
48.1137094478379,11.687043257535315,0,1
48.11127701540546,11.54633903218318,0,1
48.225060799189386,11.435212271619783,0,1
48.197222961351514,11.514648891338105,0,1
48.13397971810819,11.572958750493044,0,1
48.179385123513654,11.628733398380376,0,1
48.19614188027043,11.65704325753531,0,1
48.15884458297309,11.591550299788821,0,1
48.215331069459644,11.680282694155032,0,1
48.15452025864876,11.516761567394443,0,1
48.066682420810814,11.541691144859236,0,1
48.23479052891913,11.634648891338124,0,1
48.225060799189386,11.648592553309957,0,1
48.14100674513523,11.602958750493048,0,1
48.18316890729744,11.406057342042313,0,1
48.215871610000185,11.39760663781696,0,1
48.09181755594598,11.45760663781697,0,1
48.10641215054059,11.628310863169109,0,1
48.14911485324335,11.443662975845136,0,1
48.10938512351357,11.632958750493053,0,1
48.12019593432439,11.665916496971931,0,1
48.161547285675795,11.384508046267662,0,1
48.12803377216224,11.559860158943746,0,1
48.14560133972983,11.4284517082395,0,1
48.215331069459644,11.402677060352172,0,1
48.15911485324336,11.409015088521187,0,1
48.20127701540557,11.617324947676149,0,1
48.20911485324342,11.710705229366305,0,1
48.0980337721622,11.585212271619806,0,1
48.23452025864886,11.646902412464886,0,1
48.07533106945947,11.476620722324014,0,1
48.09560133972977,11.436057342042318,0,1
48.197222961351514,11.714508046267714,0,1
48.17749323162176,11.425071426549358,0,1
48.23262836675696,11.494367201197257,0,1
48.18614188027042,11.409437623732455,0,1
48.07073647486487,11.618592553309952,0,1
48.10533106945951,11.627465792746573,0,1
48.13370944783792,11.431409454718374,0,1
48.22749323162182,11.414508046267667,0,1
48.19208782621637,11.639719313873336,0,1
48.166412150540665,11.443240440633868,0,1
48.135060799189276,11.476620722324014,0,1
48.23181755594615,11.676479877253623,0,1
48.10235809648653,11.601268609647978,0,1
48.12776350189197,11.39929677866203,0,1
48.2193851235137,11.517606637816979,0,1
48.2304662045948,11.475353116690211,0,1
48.16911485324337,11.392536215281748,0,1
48.09560133972977,11.61521227161981,0,1
48.09046620459463,11.45549396176063,0,1
48.242358096486704,11.53197283500008,0,1
48.14208782621631,11.559860158943746,0,1
48.143709447837935,11.618592553309952,0,1
48.23695269108129,11.468592553309929,0,1
48.10127701540545,11.596620722324033,0,1
48.211547285675856,11.612677060352205,0,1
48.24154728567589,11.643522130774745,0,1
48.10073647486491,11.535775651901488,0,1
48.20776350189207,11.579296778662059,0,1
48.10587161000005,11.599578468802907,0,1
48.23235809648669,11.645634806831083,0,1
48.153168907297406,11.632113680070518,0,1
48.1091148532433,11.678592553309961,0,1
48.07424998837839,11.550564384295857,0,1
48.206141880270444,11.448733398380348,0,1
48.15641215054065,11.66084607443672,0,1
48.21289863702721,11.566620722324028,0,1
48.116682420810875,11.501972835000075,0,1
48.130466204594676,11.549719313873322,0,1
48.085331069459485,11.649437623732492,0,1
48.072087826216226,11.547184102605716,0,1
48.18343917756771,11.513381285704302,0,1
48.216141880270456,11.555212271619801,0,1
48.094249988378415,11.511268609647964,0,1
48.198304042432596,11.57549396176065,0,1
48.2304662045948,11.495212271619792,0,1
48.16803377216229,11.425071426549358,0,1
48.14965539378389,11.714085511056446,0,1
48.17776350189203,11.599578468802907,0,1
48.094520258648686,11.385353116690197,0,1
48.224790528919115,11.59366297584516,0,1
48.18316890729744,11.532817905422615,0,1
48.219655393783974,11.386198187112733,0,1
48.24154728567589,11.592817905422624,0,1
48.23749323162183,11.55183198992966,0,1
48.085331069459485,11.536620722324024,0,1
48.15019593432443,11.451268609647954,0,1
48.1458716100001,11.703099595563486,0,1
48.18506079918934,11.434367201197247,0,1
48.21803377216235,11.711127764577572,0,1
48.16722296135148,11.705634806831092,0,1
48.17208782621635,11.565353116690225,0,1
48.17452025864878,11.392536215281748,0,1
48.112628366756816,11.542113680070504,0,1
48.13262836675684,11.663803820915593,0,1
48.10127701540545,11.602958750493048,0,1
48.152087826216324,11.636761567394462,0,1
48.175331069459595,11.470282694155,0,1
48.170195934324454,11.53746579274656,0,1
48.066952691081084,11.492677060352186,0,1
48.20479052891909,11.388310863169071,0,1
48.0704662045946,11.602958750493048,0,1
48.19992566405422,11.601691144859245,0,1
48.15641215054065,11.53197283500008,0,1
48.14452025864875,11.572958750493044,0,1
48.07992566405407,11.469015088521196,0,1
48.170466204594725,11.485071426549368,0,1
48.22316890729749,11.488874243450777,0,1
48.201817555946114,11.391268609647945,0,1
48.183979718108255,11.567465792746564,0,1
48.23073647486507,11.541691144859236,0,1
48.11749323162169,11.432254525140909,0,1
48.22262836675695,11.706902412464895,0,1
48.202628366756926,11.419155933591611,0,1
48.1458716100001,11.596198187112766,0,1
48.20587161000017,11.521409454718388,0,1
48.19884458297314,11.640564384295871,0,1
48.098844582973015,11.420001004014146,0,1
48.19911485324341,11.517606637816979,0,1
48.20776350189207,11.399719313873298,0,1
48.094520258648686,11.558592553309943,0,1
48.0907364748649,11.409015088521187,0,1
48.23695269108129,11.389578468802874,0,1
48.19965539378395,11.634226356126856,0,1
48.12452025864872,11.675634806831088,0,1
48.20506079918936,11.692958750493062,0,1
48.2147905289191,11.403522130774707,0,1
48.224520258648845,11.483803820915565,0,1
48.135060799189276,11.527324947676135,0,1
48.202628366756926,11.547606637816983,0,1
48.19695269108124,11.531550299788812,0,1
48.17424998837851,11.496902412464863,0,1
48.07479052891893,11.670141849084608,0,1
48.14695269108118,11.703522130774754,0,1
48.188574312702855,11.64267706035221,0,1
48.152087826216324,11.49014184908458,0,1
48.13397971810819,11.647747482887421,0,1
48.11424998837844,11.712817905422643,0,1
48.21857431270289,11.557747482887407,0,1
48.189114853243396,11.455071426549363,0,1
48.17262836675689,11.570423539225438,0,1
48.125601339729805,11.43394466598598,0,1
48.161277015405524,11.549296778662054,0,1
48.06911485324325,11.569578468802902,0,1
48.11479052891898,11.641409454718406,0,1
48.242358096486704,11.469015088521196,0,1
48.112358096486545,11.630423539225447,0,1
48.18992566405421,11.488874243450777,0,1
48.152087826216324,11.419578468802879,0,1
48.1091148532433,11.512536215281767,0,1
48.10046620459464,11.502395370211342,0,1
48.102628366756804,11.383662975845127,0,1
48.161277015405524,11.447465792746545,0,1
48.21452025864883,11.672677060352214,0,1
48.21884458297316,11.573381285704311,0,1
48.17749323162176,11.45211368007049,0,1
48.2350607991894,11.430986919507106,0,1
48.11073647486492,11.432254525140909,0,1
48.215871610000185,11.397184102605692,0,1
48.089655393783815,11.542113680070504,0,1
48.21452025864883,11.44662072232401,0,1
48.15019593432443,11.465212271619787,0,1
48.067493231621626,11.386198187112733,0,1
48.174790528919054,11.670564384295876,0,1
48.14722296135145,11.388310863169071,0,1
48.233439177567774,11.667606637817002,0,1
48.14911485324335,11.402677060352172,0,1
48.08235809648651,11.628733398380376,0,1
48.07722296135137,11.498592553309933,0,1
48.10506079918924,11.52267706035219,0,1
48.19019593432448,11.697606637817007,0,1
48.1320878262163,11.620282694155023,0,1
48.2120878262164,11.59535311669023,0,1
48.088844582973,11.545071426549377,0,1
48.139385123513605,11.6388742434508,0,1
48.14965539378389,11.49183198992965,0,1
48.085601339729756,11.563240440633887,0,1
48.22722296135155,11.507465792746554,0,1
48.07830404243245,11.690846074436724,0,1
48.09100674513517,11.526057342042332,0,1
